id,nationaldex_id,name,type1,type2,sprite_url,created_at,updated_at
624,495,snivy,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/snivy.png,2025-12-06 22:38:28,2025-12-06 22:38:28
625,496,servine,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/servine.png,2025-12-06 22:38:28,2025-12-06 22:38:28
626,497,serperior,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/serperior.png,2025-12-06 22:38:28,2025-12-06 22:38:28
627,498,tepig,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/tepig.png,2025-12-06 22:38:28,2025-12-06 22:38:28
628,499,pignite,Fire,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/pignite.png,2025-12-06 22:38:28,2025-12-06 22:38:28
629,500,emboar,Fire,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/emboar.png,2025-12-06 22:38:28,2025-12-06 22:38:28
630,501,oshawott,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/oshawott.png,2025-12-06 22:38:28,2025-12-06 22:38:28
631,502,dewott,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/dewott.png,2025-12-06 22:38:28,2025-12-06 22:38:28
632,503,samurott,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/samurott.png,2025-12-06 22:38:28,2025-12-06 22:38:28
633,503.001,samurott-hisui,Water,Dark,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/samurott-hisui.png,2025-12-06 22:38:28,2025-12-06 22:38:28
634,504,patrat,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/patrat.png,2025-12-06 22:38:28,2025-12-06 22:38:28
635,505,watchog,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/watchog.png,2025-12-06 22:38:28,2025-12-06 22:38:28
636,506,lillipup,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/lillipup.png,2025-12-06 22:38:28,2025-12-06 22:38:28
637,507,herdier,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/herdier.png,2025-12-06 22:38:28,2025-12-06 22:38:28
638,508,stoutland,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/stoutland.png,2025-12-06 22:38:28,2025-12-06 22:38:28
639,509,purrloin,Dark,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/purrloin.png,2025-12-06 22:38:28,2025-12-06 22:38:28
640,510,liepard,Dark,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/liepard.png,2025-12-06 22:38:28,2025-12-06 22:38:28
641,511,pansage,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/pansage.png,2025-12-06 22:38:28,2025-12-06 22:38:28
642,512,simisage,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/simisage.png,2025-12-06 22:38:28,2025-12-06 22:38:28
643,513,pansear,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/pansear.png,2025-12-06 22:38:28,2025-12-06 22:38:28
644,514,simisear,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/simisear.png,2025-12-06 22:38:28,2025-12-06 22:38:28
645,515,panpour,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/panpour.png,2025-12-06 22:38:28,2025-12-06 22:38:28
646,516,simipour,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/simipour.png,2025-12-06 22:38:28,2025-12-06 22:38:28
647,517,munna,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/munna.png,2025-12-06 22:38:28,2025-12-06 22:38:28
648,518,musharna,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/musharna.png,2025-12-06 22:38:28,2025-12-06 22:38:28
649,519,pidove,Normal,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/pidove.png,2025-12-06 22:38:28,2025-12-06 22:38:28
650,520,tranquill,Normal,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/tranquill.png,2025-12-06 22:38:28,2025-12-06 22:38:28
651,521,unfezant,Normal,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/unfezant.png,2025-12-06 22:38:28,2025-12-06 22:38:28
652,522,blitzle,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/blitzle.png,2025-12-06 22:38:28,2025-12-06 22:38:28
653,523,zebstrika,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/zebstrika.png,2025-12-06 22:38:28,2025-12-06 22:38:28
654,524,roggenrola,Rock,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/roggenrola.png,2025-12-06 22:38:28,2025-12-06 22:38:28
655,525,boldore,Rock,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/boldore.png,2025-12-06 22:38:28,2025-12-06 22:38:28
656,526,gigalith,Rock,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/gigalith.png,2025-12-06 22:38:28,2025-12-06 22:38:28
657,527,woobat,Psychic,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/woobat.png,2025-12-06 22:38:28,2025-12-06 22:38:28
658,528,swoobat,Psychic,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/swoobat.png,2025-12-06 22:38:28,2025-12-06 22:38:28
659,529,drilbur,Ground,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/drilbur.png,2025-12-06 22:38:28,2025-12-06 22:38:28
660,530,excadrill,Ground,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/excadrill.png,2025-12-06 22:38:28,2025-12-06 22:38:28
661,531,audino,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/audino.png,2025-12-06 22:38:28,2025-12-06 22:38:28
662,531.001,audino-mega,Normal,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/audino-mega.png,2025-12-06 22:38:28,2025-12-06 22:38:28
663,532,timburr,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/timburr.png,2025-12-06 22:38:28,2025-12-06 22:38:28
664,533,gurdurr,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/gurdurr.png,2025-12-06 22:38:28,2025-12-06 22:38:28
665,534,conkeldurr,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/conkeldurr.png,2025-12-06 22:38:28,2025-12-06 22:38:28
666,535,tympole,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/tympole.png,2025-12-06 22:38:28,2025-12-06 22:38:28
667,536,palpitoad,Water,Ground,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/palpitoad.png,2025-12-06 22:38:28,2025-12-06 22:38:28
668,537,seismitoad,Water,Ground,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/seismitoad.png,2025-12-06 22:38:28,2025-12-06 22:38:28
669,538,throh,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/throh.png,2025-12-06 22:38:28,2025-12-06 22:38:28
670,539,sawk,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/sawk.png,2025-12-06 22:38:28,2025-12-06 22:38:28
671,540,sewaddle,Bug,Grass,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/sewaddle.png,2025-12-06 22:38:28,2025-12-06 22:38:28
672,541,swadloon,Bug,Grass,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/swadloon.png,2025-12-06 22:38:28,2025-12-06 22:38:28
673,542,leavanny,Bug,Grass,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/leavanny.png,2025-12-06 22:38:28,2025-12-06 22:38:28
674,543,venipede,Bug,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/venipede.png,2025-12-06 22:38:28,2025-12-06 22:38:28
675,544,whirlipede,Bug,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/whirlipede.png,2025-12-06 22:38:28,2025-12-06 22:38:28
676,545,scolipede,Bug,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/scolipede.png,2025-12-06 22:38:28,2025-12-06 22:38:28
677,546,cottonee,Grass,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/cottonee.png,2025-12-06 22:38:28,2025-12-06 22:38:28
678,547,whimsicott,Grass,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/whimsicott.png,2025-12-06 22:38:28,2025-12-06 22:38:28
679,548,petilil,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/petilil.png,2025-12-06 22:38:28,2025-12-06 22:38:28
680,549,lilligant,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/lilligant.png,2025-12-06 22:38:28,2025-12-06 22:38:28
681,549.001,lilligant-hisui,Grass,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/lilligant-hisui.png,2025-12-06 22:38:28,2025-12-06 22:38:28
682,550,basculin,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/basculin.png,2025-12-06 22:38:28,2025-12-06 22:38:28
683,550.001,basculin-blue-striped,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/basculin-blue-striped.png,2025-12-06 22:38:28,2025-12-06 22:38:28
684,550.002,basculin-white-striped,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/basculin-white-striped.png,2025-12-06 22:38:28,2025-12-06 22:38:28
685,551,sandile,Ground,Dark,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/sandile.png,2025-12-06 22:38:28,2025-12-06 22:38:28
686,552,krokorok,Ground,Dark,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/krokorok.png,2025-12-06 22:38:28,2025-12-06 22:38:28
687,553,krookodile,Ground,Dark,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/krookodile.png,2025-12-06 22:38:28,2025-12-06 22:38:28
688,554,darumaka,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/darumaka.png,2025-12-06 22:38:28,2025-12-06 22:38:28
689,554.001,darumaka-galar,Ice,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/darumaka-galar.png,2025-12-06 22:38:28,2025-12-06 22:38:28
690,555,darmanitan,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/darmanitan.png,2025-12-06 22:38:28,2025-12-06 22:38:28
691,555.001,darmanitan-zen,Fire,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/darmanitan-zen.png,2025-12-06 22:38:28,2025-12-06 22:38:28
692,555.002,darmanitan-galar,Ice,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/darmanitan-galar.png,2025-12-06 22:38:28,2025-12-06 22:38:28
693,555.003,darmanitan-galar-zen,Ice,Fire,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/darmanitan-galar-zen.png,2025-12-06 22:38:28,2025-12-06 22:38:28
694,556,maractus,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/maractus.png,2025-12-06 22:38:28,2025-12-06 22:38:28
695,557,dwebble,Bug,Rock,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/dwebble.png,2025-12-06 22:38:28,2025-12-06 22:38:28
696,558,crustle,Bug,Rock,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/crustle.png,2025-12-06 22:38:28,2025-12-06 22:38:28
697,559,scraggy,Dark,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/scraggy.png,2025-12-06 22:38:28,2025-12-06 22:38:28
698,560,scrafty,Dark,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/scrafty.png,2025-12-06 22:38:28,2025-12-06 22:38:28
699,561,sigilyph,Psychic,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/sigilyph.png,2025-12-06 22:38:28,2025-12-06 22:38:28
700,562,yamask,Ghost,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/yamask.png,2025-12-06 22:38:28,2025-12-06 22:38:28
701,562.001,yamask-galar,Ground,Ghost,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/yamask-galar.png,2025-12-06 22:38:28,2025-12-06 22:38:28
702,563,cofagrigus,Ghost,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/cofagrigus.png,2025-12-06 22:38:28,2025-12-06 22:38:28
703,564,tirtouga,Water,Rock,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/tirtouga.png,2025-12-06 22:38:28,2025-12-06 22:38:28
704,565,carracosta,Water,Rock,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/carracosta.png,2025-12-06 22:38:28,2025-12-06 22:38:28
705,566,archen,Rock,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/archen.png,2025-12-06 22:38:28,2025-12-06 22:38:28
706,567,archeops,Rock,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/archeops.png,2025-12-06 22:38:28,2025-12-06 22:38:28
707,568,trubbish,Poison,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/trubbish.png,2025-12-06 22:38:28,2025-12-06 22:38:28
708,569,garbodor,Poison,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/garbodor.png,2025-12-06 22:38:28,2025-12-06 22:38:28
709,570,zorua,Dark,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/zorua.png,2025-12-06 22:38:28,2025-12-06 22:38:28
710,570.001,zorua-hisui,Normal,Ghost,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/zorua-hisui.png,2025-12-06 22:38:28,2025-12-06 22:38:28
711,571,zoroark,Dark,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/zoroark.png,2025-12-06 22:38:28,2025-12-06 22:38:28
712,571.001,zoroark-hisui,Normal,Ghost,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/zoroark-hisui.png,2025-12-06 22:38:28,2025-12-06 22:38:28
713,572,minccino,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/minccino.png,2025-12-06 22:38:28,2025-12-06 22:38:28
714,573,cinccino,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/cinccino.png,2025-12-06 22:38:28,2025-12-06 22:38:28
715,574,gothita,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/gothita.png,2025-12-06 22:38:28,2025-12-06 22:38:28
716,575,gothorita,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/gothorita.png,2025-12-06 22:38:28,2025-12-06 22:38:28
717,576,gothitelle,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/gothitelle.png,2025-12-06 22:38:28,2025-12-06 22:38:28
718,577,solosis,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/solosis.png,2025-12-06 22:38:28,2025-12-06 22:38:28
719,578,duosion,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/duosion.png,2025-12-06 22:38:28,2025-12-06 22:38:28
720,579,reuniclus,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/reuniclus.png,2025-12-06 22:38:28,2025-12-06 22:38:28
721,580,ducklett,Water,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/ducklett.png,2025-12-06 22:38:28,2025-12-06 22:38:28
722,581,swanna,Water,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/swanna.png,2025-12-06 22:38:28,2025-12-06 22:38:28
723,582,vanillite,Ice,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/vanillite.png,2025-12-06 22:38:28,2025-12-06 22:38:28
724,583,vanillish,Ice,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/vanillish.png,2025-12-06 22:38:28,2025-12-06 22:38:28
725,584,vanilluxe,Ice,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/vanilluxe.png,2025-12-06 22:38:28,2025-12-06 22:38:28
726,585,deerling,Normal,Grass,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/deerling.png,2025-12-06 22:38:28,2025-12-06 22:38:28
727,586,sawsbuck,Normal,Grass,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/sawsbuck.png,2025-12-06 22:38:28,2025-12-06 22:38:28
728,587,emolga,Electric,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/emolga.png,2025-12-06 22:38:28,2025-12-06 22:38:28
729,588,karrablast,Bug,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/karrablast.png,2025-12-06 22:38:28,2025-12-06 22:38:28
730,589,escavalier,Bug,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/escavalier.png,2025-12-06 22:38:28,2025-12-06 22:38:28
731,590,foongus,Grass,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/foongus.png,2025-12-06 22:38:28,2025-12-06 22:38:28
732,591,amoonguss,Grass,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/amoonguss.png,2025-12-06 22:38:28,2025-12-06 22:38:28
733,592,frillish,Water,Ghost,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/frillish.png,2025-12-06 22:38:28,2025-12-06 22:38:28
734,593,jellicent,Water,Ghost,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/jellicent.png,2025-12-06 22:38:28,2025-12-06 22:38:28
735,594,alomomola,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/alomomola.png,2025-12-06 22:38:28,2025-12-06 22:38:28
736,595,joltik,Bug,Electric,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/joltik.png,2025-12-06 22:38:28,2025-12-06 22:38:28
737,596,galvantula,Bug,Electric,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/galvantula.png,2025-12-06 22:38:28,2025-12-06 22:38:28
738,597,ferroseed,Grass,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/ferroseed.png,2025-12-06 22:38:28,2025-12-06 22:38:28
739,598,ferrothorn,Grass,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/ferrothorn.png,2025-12-06 22:38:28,2025-12-06 22:38:28
740,599,klink,Steel,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/klink.png,2025-12-06 22:38:28,2025-12-06 22:38:28
741,600,klang,Steel,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/klang.png,2025-12-06 22:38:28,2025-12-06 22:38:28
742,601,klinklang,Steel,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/klinklang.png,2025-12-06 22:38:28,2025-12-06 22:38:28
743,602,tynamo,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/tynamo.png,2025-12-06 22:38:28,2025-12-06 22:38:28
744,603,eelektrik,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/eelektrik.png,2025-12-06 22:38:28,2025-12-06 22:38:28
745,604,eelektross,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/eelektross.png,2025-12-06 22:38:28,2025-12-06 22:38:28
746,605,elgyem,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/elgyem.png,2025-12-06 22:38:28,2025-12-06 22:38:28
747,606,beheeyem,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/beheeyem.png,2025-12-06 22:38:28,2025-12-06 22:38:28
748,607,litwick,Ghost,Fire,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/litwick.png,2025-12-06 22:38:28,2025-12-06 22:38:28
749,608,lampent,Ghost,Fire,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/lampent.png,2025-12-06 22:38:28,2025-12-06 22:38:28
750,609,chandelure,Ghost,Fire,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/chandelure.png,2025-12-06 22:38:28,2025-12-06 22:38:28
751,610,axew,Dragon,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/axew.png,2025-12-06 22:38:28,2025-12-06 22:38:28
752,611,fraxure,Dragon,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/fraxure.png,2025-12-06 22:38:28,2025-12-06 22:38:28
753,612,haxorus,Dragon,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/haxorus.png,2025-12-06 22:38:28,2025-12-06 22:38:28
754,613,cubchoo,Ice,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/cubchoo.png,2025-12-06 22:38:28,2025-12-06 22:38:28
755,614,beartic,Ice,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/beartic.png,2025-12-06 22:38:28,2025-12-06 22:38:28
756,615,cryogonal,Ice,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/cryogonal.png,2025-12-06 22:38:28,2025-12-06 22:38:28
757,616,shelmet,Bug,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/shelmet.png,2025-12-06 22:38:28,2025-12-06 22:38:28
758,617,accelgor,Bug,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/accelgor.png,2025-12-06 22:38:28,2025-12-06 22:38:28
759,618,stunfisk,Ground,Electric,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/stunfisk.png,2025-12-06 22:38:28,2025-12-06 22:38:28
760,618.001,stunfisk-galar,Ground,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/stunfisk-galar.png,2025-12-06 22:38:28,2025-12-06 22:38:28
761,619,mienfoo,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mienfoo.png,2025-12-06 22:38:28,2025-12-06 22:38:28
762,620,mienshao,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mienshao.png,2025-12-06 22:38:28,2025-12-06 22:38:28
763,621,druddigon,Dragon,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/druddigon.png,2025-12-06 22:38:28,2025-12-06 22:38:28
764,622,golett,Ground,Ghost,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/golett.png,2025-12-06 22:38:28,2025-12-06 22:38:28
765,623,golurk,Ground,Ghost,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/golurk.png,2025-12-06 22:38:28,2025-12-06 22:38:28
766,624,pawniard,Dark,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/pawniard.png,2025-12-06 22:38:28,2025-12-06 22:38:28
767,625,bisharp,Dark,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/bisharp.png,2025-12-06 22:38:28,2025-12-06 22:38:28
768,626,bouffalant,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/bouffalant.png,2025-12-06 22:38:28,2025-12-06 22:38:28
769,627,rufflet,Normal,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/rufflet.png,2025-12-06 22:38:28,2025-12-06 22:38:28
770,628,braviary,Normal,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/braviary.png,2025-12-06 22:38:28,2025-12-06 22:38:28
771,628.001,braviary-hisui,Psychic,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/braviary-hisui.png,2025-12-06 22:38:28,2025-12-06 22:38:28
772,629,vullaby,Dark,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/vullaby.png,2025-12-06 22:38:28,2025-12-06 22:38:28
773,630,mandibuzz,Dark,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mandibuzz.png,2025-12-06 22:38:28,2025-12-06 22:38:28
774,631,heatmor,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/heatmor.png,2025-12-06 22:38:28,2025-12-06 22:38:28
775,632,durant,Bug,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/durant.png,2025-12-06 22:38:28,2025-12-06 22:38:28
776,633,deino,Dark,Dragon,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/deino.png,2025-12-06 22:38:28,2025-12-06 22:38:28
777,634,zweilous,Dark,Dragon,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/zweilous.png,2025-12-06 22:38:28,2025-12-06 22:38:28
778,635,hydreigon,Dark,Dragon,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/hydreigon.png,2025-12-06 22:38:28,2025-12-06 22:38:28
779,636,larvesta,Bug,Fire,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/larvesta.png,2025-12-06 22:38:28,2025-12-06 22:38:28
780,637,volcarona,Bug,Fire,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/volcarona.png,2025-12-06 22:38:28,2025-12-06 22:38:28
781,638,cobalion,Steel,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/cobalion.png,2025-12-06 22:38:28,2025-12-06 22:38:28
782,639,terrakion,Rock,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/terrakion.png,2025-12-06 22:38:28,2025-12-06 22:38:28
783,640,virizion,Grass,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/virizion.png,2025-12-06 22:38:28,2025-12-06 22:38:28
784,641,tornadus,Flying,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/tornadus.png,2025-12-06 22:38:28,2025-12-06 22:38:28
785,641.001,tornadus-therian,Flying,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/tornadus-therian.png,2025-12-06 22:38:28,2025-12-06 22:38:28
786,642,thundurus,Electric,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/thundurus.png,2025-12-06 22:38:28,2025-12-06 22:38:28
787,642.001,thundurus-therian,Electric,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/thundurus-therian.png,2025-12-06 22:38:28,2025-12-06 22:38:28
788,643,reshiram,Dragon,Fire,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/reshiram.png,2025-12-06 22:38:28,2025-12-06 22:38:28
789,644,zekrom,Dragon,Electric,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/zekrom.png,2025-12-06 22:38:28,2025-12-06 22:38:28
790,645,landorus,Ground,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/landorus.png,2025-12-06 22:38:28,2025-12-06 22:38:28
791,645.001,landorus-therian,Ground,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/landorus-therian.png,2025-12-06 22:38:28,2025-12-06 22:38:28
792,646,kyurem,Dragon,Ice,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/kyurem.png,2025-12-06 22:38:28,2025-12-06 22:38:28
